epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
38,0.668504901961,0.590650809746,0.681547619048,0.599000780355
39,0.68137254902,0.579184940633,0.683779761905,0.611275123698
40,0.676776960784,0.573591903144,0.665178571429,0.693344248193
41,0.688725490196,0.55893673441,0.668898809524,0.674498539595
42,0.691789215686,0.53129832768,0.712797619048,0.599725222304
43,0.695465686275,0.540139981929,0.650297619048,0.605392569587
44,0.694240196078,0.556954895164,0.701636904762,0.554022780487
45,0.701286764706,0.52913552172,0.707589285714,0.548307208788
46,0.707107843137,0.513376858305,0.698660714286,0.646532481625
47,0.704044117647,0.53035970003,0.703869047619,0.559934885729
48,0.699448529412,0.528243059037,0.71056547619,0.558692277897
49,0.703125,0.521127843974,0.700892857143,0.613587941442
50,0.704044117647,0.498342909065,0.703869047619,0.593880877608
51,0.70006127451,0.518321635092,0.698660714286,0.623618852525
52,0.707414215686,0.495314297138,0.706101190476,0.59647350368
53,0.710784313725,0.515310111583,0.693452380952,0.649450486615
54,0.70925245098,0.488253052913,0.697916666667,0.637245208025
55,0.711397058824,0.495205745978,0.708333333333,0.569649429548
56,0.712009803922,0.485141261536,0.736607142857,0.612784480765
57,0.710784313725,0.497158666452,0.69568452381,0.640972781749
58,0.714767156863,0.49314241608,0.754464285714,0.572947117544
59,0.714767156863,0.484280999385,0.714285714286,0.533715790226
60,0.720281862745,0.478890240192,0.71875,0.527738941567
61,0.726409313725,0.475040980414,0.707589285714,0.564669963859
62,0.723958333333,0.474227230923,0.715773809524,0.540710802589
63,0.717218137255,0.473218922522,0.72619047619,0.543154585929
64,0.727022058824,0.458294059132,0.740327380952,0.542920562483
65,0.730698529412,0.452694186393,0.716517857143,0.551709521384
66,0.717830882353,0.468834858315,0.713541666667,0.565628080141
67,0.729473039216,0.449055775123,0.722470238095,0.552399622543
68,0.731924019608,0.460335838444,0.747023809524,0.555275218827
69,0.732230392157,0.448947366546,0.71130952381,0.555425834088
70,0.720894607843,0.461520349278,0.720238095238,0.513263380244
71,0.727022058824,0.44987439408,0.712053571429,0.514875468754
72,0.719975490196,0.457605955063,0.715029761905,0.568965664932
73,0.724264705882,0.444368317431,0.772321428571,0.519664095981
74,0.734987745098,0.436008796388,0.707589285714,0.559652056013
75,0.73131127451,0.45706148358,0.713541666667,0.54850580153
76,0.738970588235,0.440918938786,0.714285714286,0.536461739313
77,0.748468137255,0.433764873182,0.713541666667,0.55221129741
78,0.768382352941,0.428614278634,0.716517857143,0.533123542865
79,0.799325980392,0.423315062827,0.796875,0.516723954961
80,0.822916666667,0.412319705767,0.801339285714,0.550101566882
81,0.829656862745,0.412196161116,0.811755952381,0.521847060749
82,0.852328431373,0.39479777626,0.823660714286,0.527612927414
83,0.859375,0.39502469348,0.834077380952,0.503129499299
84,0.875306372549,0.373079029368,0.849702380952,0.471882309232
85,0.875612745098,0.380329263853,0.863839285714,0.456410708882
86,0.890625,0.353865710544,0.863839285714,0.434430868853
87,0.890625,0.342611394384,0.869791666667,0.440512882812
88,0.898590686275,0.331213051198,0.854910714286,0.510621065185
89,0.909926470588,0.310858373841,0.878720238095,0.419555652
90,0.914828431373,0.305270087485,0.899553571429,0.389484520469
91,0.907475490196,0.322327024796,0.887648809524,0.419011701431
92,0.920036764706,0.283843775882,0.892113095238,0.398027938746
93,0.924325980392,0.272690807195,0.876488095238,0.43543636515
94,0.922181372549,0.27400018976,0.860863095238,0.5207848705
95,0.934129901961,0.255556648561,0.89806547619,0.412567943335
96,0.935049019608,0.261661599664,0.904017857143,0.374358156962
97,0.927389705882,0.262782103291,0.922619047619,0.332550162361
98,0.937806372549,0.236431937738,0.919642857143,0.363021231123
99,0.935968137255,0.24006995325,0.922619047619,0.349342656277
100,0.938112745098,0.233321795569,0.933779761905,0.313345927568
101,0.938725490196,0.235134472888,0.927827380952,0.324256620946
102,0.948835784314,0.209260042392,0.920386904762,0.361217850731
103,0.943933823529,0.217967829722,0.933035714286,0.320965108772
104,0.94699754902,0.214390731764,0.916666666667,0.40957149402
105,0.945772058824,0.225256686994,0.905505952381,0.474658746805
106,0.949754901961,0.210362425037,0.892113095238,0.524981194309
107,0.956495098039,0.185024087189,0.897321428571,0.484661711823
108,0.95618872549,0.195437385755,0.917410714286,0.372285857087
109,0.953737745098,0.187873754285,0.922619047619,0.354883214902
110,0.959865196078,0.174882086834,0.928571428571,0.334750756267
111,0.955575980392,0.186441122682,0.916666666667,0.421986964132
112,0.958026960784,0.181723769681,0.920386904762,0.403591305372
113,0.954044117647,0.193006983721,0.91443452381,0.437185523056
114,0.955269607843,0.190815769209,0.907738095238,0.474836820648
115,0.95618872549,0.185450659882,0.925595238095,0.397002477731
116,0.960784313725,0.174911349354,0.921130952381,0.406372311569
117,0.960784313725,0.184716491796,0.924851190476,0.368990808725
118,0.958639705882,0.184299038321,0.932291666667,0.318752715275
119,0.964154411765,0.165245996386,0.934523809524,0.325474107904
120,0.95925245098,0.181645989272,0.931547619048,0.353543256365
121,0.963848039216,0.164186240192,0.927083333333,0.367294276754
122,0.964460784314,0.157257715642,0.926339285714,0.389147835296
123,0.966911764706,0.152614694381,0.930803571429,0.343344166165
124,0.955882352941,0.180274425549,0.933779761905,0.307701002984
125,0.962316176471,0.15886466585,0.933035714286,0.323912453084
126,0.958946078431,0.17946908696,0.940476190476,0.284518055263
127,0.968137254902,0.148921585916,0.93005952381,0.324861992683
128,0.961703431373,0.162558741794,0.935267857143,0.301632857039
129,0.959865196078,0.170995817611,0.938988095238,0.302642965068
130,0.966605392157,0.162337990003,0.938988095238,0.318479777269
131,0.968443627451,0.14917314783,0.934523809524,0.308240753909
132,0.961397058824,0.170521880847,0.933779761905,0.317126240581
133,0.965073529412,0.153552214962,0.933779761905,0.321576607369
134,0.967218137255,0.147298263569,0.933779761905,0.311884962377
135,0.973039215686,0.136647965978,0.933035714286,0.304284365759
136,0.973345588235,0.133882562466,0.930803571429,0.330698940016
137,0.973039215686,0.12684480225,0.931547619048,0.31706199795
138,0.967524509804,0.152590771005,0.930803571429,0.341903713842
139,0.970588235294,0.138514884474,0.941964285714,0.288049960775
140,0.97487745098,0.123932788331,0.931547619048,0.349298817061
141,0.973345588235,0.13290390942,0.938988095238,0.30897335921
142,0.970894607843,0.144359853557,0.941964285714,0.297859409026
143,0.969975490196,0.141203511433,0.942708333333,0.294100692407
144,0.969975490196,0.130894694039,0.941964285714,0.298647570113
145,0.971200980392,0.125243759915,0.94494047619,0.272308084582
146,0.974264705882,0.125732752257,0.931547619048,0.324031713463
147,0.973039215686,0.127840135721,0.940476190476,0.300513172788
148,0.971200980392,0.131711341368,0.936755952381,0.322919346392
149,0.969669117647,0.147501255659,0.934523809524,0.329537809959
150,0.972732843137,0.129956241186,0.936755952381,0.32750716699
151,0.977328431373,0.115657218166,0.936011904762,0.313704475406
152,0.974571078431,0.123662403109,0.939732142857,0.294762939569
153,0.976409313725,0.118383957877,0.934523809524,0.327314856595
154,0.975490196078,0.134200223849,0.93005952381,0.34992426279
155,0.975490196078,0.122216145015,0.924107142857,0.422909705767
156,0.975796568627,0.129877641834,0.918154761905,0.456979159975
157,0.977941176471,0.113652119961,0.930803571429,0.363312178957
158,0.972732843137,0.125294672727,0.934523809524,0.358366394859
159,0.976102941176,0.118332516913,0.939732142857,0.324266341471
160,0.975490196078,0.120207382695,0.931547619048,0.368172307809
161,0.976409313725,0.119625612253,0.935267857143,0.346717062805
162,0.976715686275,0.121334433592,0.9375,0.333494592813
163,0.976102941176,0.121557351859,0.932291666667,0.33962572295
164,0.982230392157,0.0918208779585,0.93005952381,0.370881629842
165,0.97824754902,0.104783824481,0.928571428571,0.371315850388
166,0.979473039216,0.103337676319,0.932291666667,0.347472086549
167,0.976409313725,0.113039546372,0.927827380952,0.342882526772
168,0.975796568627,0.116119248026,0.931547619048,0.327864685761
169,0.977941176471,0.117649237534,0.92931547619,0.381986353369
170,0.977941176471,0.105805787459,0.944196428571,0.29117110886
171,0.977328431373,0.110708350937,0.943452380952,0.286882656493
172,0.976409313725,0.114768175189,0.939732142857,0.298861497924
173,0.979473039216,0.106924242431,0.934523809524,0.32112423366
174,0.977941176471,0.109284066175,0.939732142857,0.311628779485
175,0.975490196078,0.118672787486,0.938988095238,0.311639668686
176,0.981924019608,0.0915869308234,0.940476190476,0.311343094423
177,0.978553921569,0.113551045019,0.938244047619,0.311548749783
178,0.97824754902,0.107003717921,0.940476190476,0.310204037953
179,0.976102941176,0.125120534215,0.941964285714,0.330691819035
180,0.976715686275,0.113578395297,0.9375,0.324446941504
181,0.980085784314,0.101607294899,0.941964285714,0.334524710264
182,0.981004901961,0.0896535476706,0.939732142857,0.341323131784
183,0.980085784314,0.0985306993346,0.936011904762,0.345423209171
184,0.979473039216,0.0959472014916,0.932291666667,0.352671142401
185,0.986213235294,0.0762852997903,0.932291666667,0.34759578641
186,0.981924019608,0.0964615607598,0.943452380952,0.287773588761
187,0.983455882353,0.0888393439133,0.951636904762,0.261251857238
188,0.979779411765,0.114027128683,0.941220238095,0.307869567935
189,0.981004901961,0.104017562689,0.947916666667,0.273547072052
190,0.982230392157,0.0851476684067,0.94494047619,0.28650996497
191,0.984375,0.0876214641566,0.944196428571,0.292903027453
192,0.980085784314,0.102103362736,0.944196428571,0.285468721674
193,0.979779411765,0.101526664278,0.94494047619,0.274586058621
194,0.979473039216,0.101124649064,0.943452380952,0.297691765907
195,0.981617647059,0.0901596006736,0.939732142857,0.306929596833
196,0.980698529412,0.0948328787059,0.933035714286,0.348669790973
197,0.983762254902,0.08223634772,0.9375,0.318976325471
198,0.977328431373,0.104805323861,0.936755952381,0.317031007881
199,0.985600490196,0.0787022421684,0.938988095238,0.315108365956
200,0.985600490196,0.0795124153807,0.942708333333,0.299614999798
201,0.981924019608,0.0907719416507,0.943452380952,0.287662098273
202,0.982843137255,0.0868867930098,0.941220238095,0.300966429214
203,0.979779411765,0.103950801214,0.938244047619,0.308086008188
204,0.982536764706,0.0885502219054,0.941220238095,0.296168950785
205,0.980085784314,0.0986647623427,0.940476190476,0.314994552394
206,0.979473039216,0.103238812812,0.938244047619,0.322551303321
207,0.981617647059,0.092920162295,0.938244047619,0.316742231981
208,0.982230392157,0.0965023978303,0.938988095238,0.322102391117
209,0.981924019608,0.0937729900812,0.941220238095,0.303849845947
210,0.983149509804,0.0888836488639,0.94494047619,0.278654535345
211,0.986519607843,0.0731329954795,0.94568452381,0.277748367882
212,0.98743872549,0.0688475616568,0.943452380952,0.292874192642
213,0.984681372549,0.0825739178222,0.938244047619,0.316322262443
214,0.984068627451,0.0856093315444,0.938244047619,0.322931639495
215,0.981004901961,0.0964230502061,0.9375,0.310629029004
216,0.982230392157,0.090633060564,0.935267857143,0.315831900353
217,0.984681372549,0.0794701218678,0.936011904762,0.327648545305
218,0.983455882353,0.0816522224204,0.933035714286,0.344972446206
219,0.986519607843,0.0734960123458,0.936755952381,0.325532627602
220,0.985294117647,0.0833952524791,0.943452380952,0.298966657903
221,0.983149509804,0.0894239834126,0.941964285714,0.302879400374
222,0.985600490196,0.072891118918,0.944196428571,0.298979633089
223,0.985906862745,0.0734052461955,0.947172619048,0.284370316813
224,0.984068627451,0.0891556975377,0.94568452381,0.291063577912
225,0.986213235294,0.0774214386794,0.943452380952,0.299984453069
226,0.989276960784,0.0630349619497,0.935267857143,0.33513913144
227,0.984681372549,0.0881855792786,0.942708333333,0.297996735289
228,0.985600490196,0.0835472756595,0.936011904762,0.340858849032
229,0.982843137255,0.0904526413583,0.934523809524,0.331618330308
230,0.982843137255,0.0929941751574,0.928571428571,0.362349909686
231,0.983149509804,0.0877444110811,0.934523809524,0.338036143443
232,0.984068627451,0.085001306864,0.93005952381,0.36652363003
233,0.98131127451,0.0932476530034,0.927083333333,0.387817086386
234,0.986519607843,0.0685432080326,0.933035714286,0.342191661575
235,0.986519607843,0.0772670399325,0.9375,0.324278699766
236,0.985294117647,0.0837197008305,0.928571428571,0.387446447231
237,0.983455882353,0.0750212535335,0.93005952381,0.382582889781
238,0.984987745098,0.0759255119106,0.932291666667,0.359368983301
239,0.983762254902,0.085290754287,0.938988095238,0.307788701462
240,0.982536764706,0.0852403324097,0.948660714286,0.271030810883
241,0.983149509804,0.0812346551786,0.932291666667,0.319853324266
242,0.984068627451,0.0808104346415,0.940476190476,0.303509171165
243,0.983149509804,0.0841239316791,0.926339285714,0.364300744874
244,0.985600490196,0.0742047097461,0.932291666667,0.33212284389
245,0.985906862745,0.0773584197878,0.93005952381,0.343431337604
246,0.990196078431,0.0620845804612,0.936011904762,0.31665661115
247,0.98743872549,0.0723324479973,0.936755952381,0.316129187033
248,0.989583333333,0.0619089895786,0.927083333333,0.371060346564
249,0.989889705882,0.0552754897953,0.926339285714,0.35614410433
250,0.983455882353,0.0878831747846,0.927083333333,0.389248064852
251,0.986825980392,0.0751081343338,0.931547619048,0.326141766317
252,0.98743872549,0.0642407187717,0.933779761905,0.334784231725
253,0.989583333333,0.0553799379507,0.936011904762,0.337188856588
254,0.983455882353,0.0877252418877,0.933779761905,0.339400720383
255,0.98743872549,0.0655604566575,0.940476190476,0.314884207078
256,0.989276960784,0.0627407461734,0.9375,0.326421964204
257,0.986213235294,0.0625051969626,0.942708333333,0.304016486875
258,0.988051470588,0.0629623216193,0.941964285714,0.311536415879
259,0.98743872549,0.071898366562,0.938244047619,0.314231481935
260,0.986213235294,0.0681085212923,0.941964285714,0.305567373832
261,0.989889705882,0.0606572230657,0.947172619048,0.289905182485
262,0.986825980392,0.0674807981168,0.940476190476,0.298974333065
263,0.986519607843,0.0734406753315,0.936755952381,0.315295294548
264,0.988664215686,0.0566499668594,0.939732142857,0.303916475336
265,0.988357843137,0.0676766761451,0.936755952381,0.325495688688
266,0.983455882353,0.0844920065217,0.938988095238,0.33110170093
267,0.984068627451,0.0799362758613,0.936011904762,0.343904744035
268,0.987745098039,0.0660748422767,0.935267857143,0.336808788901
269,0.988970588235,0.0618660715317,0.936755952381,0.340712264978
270,0.989276960784,0.0598999963452,0.938244047619,0.338549411545
271,0.987745098039,0.0781850067205,0.9375,0.331216182028
272,0.987132352941,0.0714144304249,0.943452380952,0.306167145659
273,0.986519607843,0.0736027642281,0.933779761905,0.348027237469
274,0.986519607843,0.0705990954576,0.934523809524,0.333287995131
275,0.989276960784,0.0582223333345,0.939732142857,0.313871477642
276,0.984987745098,0.0748961668863,0.936011904762,0.323993571103
277,0.989583333333,0.058173415525,0.9375,0.328324517856
278,0.988664215686,0.0625704081327,0.942708333333,0.321556194198
279,0.990196078431,0.0577837503059,0.950148809524,0.270476679273
280,0.986519607843,0.075521382631,0.94568452381,0.276334130427
281,0.98743872549,0.0676853223795,0.947916666667,0.283271305529
282,0.982843137255,0.0864068771548,0.943452380952,0.304173823978
283,0.985294117647,0.0780870957008,0.946428571429,0.288716113284
284,0.986213235294,0.0786068795212,0.939732142857,0.303919506924
285,0.989276960784,0.0624161377257,0.941964285714,0.310144237819
286,0.98743872549,0.0680885305993,0.943452380952,0.301724757467
287,0.988970588235,0.061964314577,0.939732142857,0.309511766192
288,0.988357843137,0.0589409430566,0.94568452381,0.289356291649
289,0.987745098039,0.0638472184575,0.949404761905,0.285085500706
290,0.986825980392,0.070485765297,0.940476190476,0.311252223949
291,0.988970588235,0.0598714328828,0.943452380952,0.28984022992
292,0.987745098039,0.0622814830356,0.946428571429,0.282479669721
293,0.988664215686,0.0647222322832,0.94568452381,0.288441144285
294,0.990808823529,0.0575362868315,0.942708333333,0.300719413685
295,0.989583333333,0.0570691990319,0.94494047619,0.301786924225
296,0.988051470588,0.0695066338807,0.941964285714,0.302086646003
297,0.986825980392,0.0755228589417,0.942708333333,0.299741662418
298,0.988051470588,0.0692884033071,0.947916666667,0.295161029767
299,0.989583333333,0.059662564055,0.944196428571,0.306728239925
300,0.989583333333,0.063438281983,0.944196428571,0.300932921469
301,0.990808823529,0.055986936825,0.951636904762,0.274201328822
302,0.988051470588,0.0631216149595,0.949404761905,0.275739311108
303,0.989583333333,0.0591877328013,0.952380952381,0.270898082249
304,0.991727941176,0.0514823906854,0.947916666667,0.28645831759
305,0.985294117647,0.0735770146381,0.950892857143,0.267963969903
306,0.990808823529,0.0535709245094,0.950148809524,0.279646608579
307,0.989276960784,0.0586016956607,0.953869047619,0.254344253845
308,0.989276960784,0.0652889386732,0.950892857143,0.268413589469
309,0.992034313725,0.0472145875295,0.952380952381,0.270935881173
310,0.992340686275,0.0466678999364,0.953125,0.265578113496
311,0.989276960784,0.0627237451537,0.950892857143,0.27541155306
312,0.991421568627,0.0532275750028,0.951636904762,0.279110791339
313,0.987745098039,0.0670521902468,0.950892857143,0.276716756679
314,0.988357843137,0.0584433520688,0.948660714286,0.284413029307
315,0.991727941176,0.0457061161196,0.947916666667,0.291803929334
316,0.988970588235,0.0571317672729,0.94494047619,0.292742923434
317,0.990808823529,0.0561123280695,0.947172619048,0.294300508109
318,0.988664215686,0.0631669770342,0.943452380952,0.300613989787
319,0.989889705882,0.0547421106923,0.943452380952,0.306631721024
320,0.989583333333,0.0630107795016,0.946428571429,0.290144704105
321,0.991727941176,0.0454543199865,0.94494047619,0.305610236934
322,0.987745098039,0.0682040799007,0.94494047619,0.290107266711
323,0.988357843137,0.0706531239272,0.947916666667,0.280146403593
324,0.988051470588,0.0652143162146,0.947172619048,0.289738155281
325,0.990808823529,0.0511037702033,0.951636904762,0.272960886137
326,0.987745098039,0.0624380886336,0.943452380952,0.303703927213
327,0.987132352941,0.0706814075181,0.943452380952,0.317709993394
328,0.986519607843,0.0715687335925,0.94494047619,0.30494300276
329,0.986825980392,0.0673253253723,0.947172619048,0.281639740226
330,0.988664215686,0.0653122217011,0.948660714286,0.281674140089
331,0.989276960784,0.0627690997778,0.947916666667,0.280745428942
332,0.987745098039,0.0701328312394,0.949404761905,0.271458109353
333,0.989889705882,0.0641222996089,0.947916666667,0.274201112489
334,0.992034313725,0.0477254080276,0.944196428571,0.294355905038
335,0.988970588235,0.0595045514843,0.94568452381,0.297754851835
336,0.991115196078,0.0516615818602,0.946428571429,0.289578094546
337,0.990196078431,0.0559884897598,0.944196428571,0.296763201643
338,0.987745098039,0.066689090785,0.946428571429,0.296900832582
339,0.989583333333,0.0613048836297,0.947916666667,0.269790177367
340,0.985600490196,0.0734856545962,0.94568452381,0.299388246167
341,0.988664215686,0.067804125795,0.941964285714,0.290457841718
342,0.988664215686,0.0678694219529,0.944196428571,0.302239624517
343,0.986825980392,0.079089426746,0.943452380952,0.319036524122
344,0.98743872549,0.0704253472972,0.941220238095,0.326223174642
345,0.988357843137,0.0739223519158,0.931547619048,0.355106604596
346,0.986825980392,0.0838537949557,0.940476190476,0.332546470066
347,0.988357843137,0.0697208736457,0.936755952381,0.334119263371
348,0.988357843137,0.0675017829692,0.941964285714,0.308908081037
349,0.985906862745,0.0775028802089,0.941220238095,0.322111603538
350,0.992034313725,0.0491175075409,0.944196428571,0.293857509403
351,0.989889705882,0.0595996873088,0.950892857143,0.272530750194
352,0.987745098039,0.069876289543,0.947916666667,0.282880317996
353,0.992647058824,0.0495109243282,0.948660714286,0.280236815635
354,0.985906862745,0.078304384269,0.951636904762,0.266605648966
355,0.990196078431,0.0570903685236,0.949404761905,0.271239496989
356,0.986825980392,0.0704918081744,0.949404761905,0.270029563856
357,0.990808823529,0.0532154575648,0.941964285714,0.298632691836
358,0.988664215686,0.0590396749184,0.946428571429,0.289197799705
359,0.989889705882,0.0588897129009,0.948660714286,0.28099385782
360,0.987132352941,0.0705049524412,0.947916666667,0.278054933906
361,0.990196078431,0.058281109084,0.952380952381,0.263110374234
362,0.992034313725,0.0493757683309,0.949404761905,0.26355649389
363,0.993259803922,0.0400592218719,0.951636904762,0.272133508608
364,0.993259803922,0.0453706566683,0.950148809524,0.267716653113
365,0.988664215686,0.062292416087,0.947916666667,0.276479742002
366,0.987132352941,0.0697497711243,0.946428571429,0.292058133653
367,0.990196078431,0.0555498541205,0.948660714286,0.284629525705
368,0.991115196078,0.049365214547,0.947916666667,0.282991449482
369,0.991727941176,0.0498709379166,0.94568452381,0.284385425704
370,0.990196078431,0.0587420335733,0.941964285714,0.308650486881
371,0.988970588235,0.0625834967211,0.948660714286,0.275308757266
372,0.986519607843,0.071397999265,0.94494047619,0.288557204462
373,0.989583333333,0.0602969603759,0.9375,0.327980414743
374,0.991727941176,0.0507278167551,0.936755952381,0.345206672947
375,0.988664215686,0.0617448753294,0.944196428571,0.289351550951
376,0.992340686275,0.0427192232626,0.941964285714,0.314459259311
377,0.990196078431,0.0561162722023,0.947916666667,0.280580733858
378,0.993259803922,0.044267914404,0.949404761905,0.265722393546
379,0.988051470588,0.0581623688705,0.94568452381,0.285623552189
380,0.988970588235,0.0660661653634,0.950148809524,0.263160337073
381,0.988970588235,0.0696155282431,0.950892857143,0.272782980775
382,0.988970588235,0.0624331021499,0.94568452381,0.294368492351
383,0.988664215686,0.061213779738,0.946428571429,0.279821537258
384,0.991115196078,0.0482348629328,0.949404761905,0.267321721695
385,0.989889705882,0.0615311574337,0.94568452381,0.278089592765
386,0.99050245098,0.0514517192747,0.94494047619,0.29692172197
387,0.993259803922,0.0472534426178,0.940476190476,0.300959434405
388,0.993566176471,0.0398618298966,0.944196428571,0.282676570827
389,0.990808823529,0.0476712580661,0.941964285714,0.325706803728
390,0.988970588235,0.058036139034,0.9375,0.319392820199
